src-ip, risk-factor,Categories
8.3817562142e-30,0.999910008099,0.0
2.33657447343e-30,0.999910008099,0.0
5.29691943404e-30,0.999910008099,0.0
1.94501208736e-30,0.99995700387,1.0
9.06152498569e-30,0.99995700387,1.0
1.05380497602e-29,0.99995700387,1.0
5.84696913212e-30,0.99995700387,1.0
1.21585725998e-30,0.999910008099,0.0
7.79604554298e-30,0.999910008099,0.0
1.11055706451e-29,0.99995700387,1.0
9.81309969563e-30,0.999929006389,1.0
7.28762993522e-30,0.999910008099,0.0
1.14693485416e-31,0.999910008099,0.0
1.10944136453e-29,0.99995700387,1.0